TimeStamp,LakeLevel,FlowRate,Gate1,Gate2,Gate3,Rainfall
2018-01-03 08:00:00+00:00,279.16399999856947,23.433887330605423,500.0,500.0,500.0,0.0
2018-01-03 09:00:00+00:00,279.161999964714,23.62479131903108,500.0,500.0,500.0,0.484
2018-01-03 10:00:00+00:00,279.16499998569486,23.706763594831635,500.0,500.0,500.0,0.484
2018-01-03 11:00:00+00:00,279.16699995994566,23.706763594831635,500.0,500.0,500.0,0.968
2018-01-03 12:00:00+00:00,279.1680000066757,23.706763594831635,500.0,500.0,500.0,1.452
2018-01-03 13:00:00+00:00,279.1699999809265,23.706763594831635,500.0,500.0,500.0,0.0
2018-01-03 14:00:00+00:00,279.1689999938011,23.706763594831635,500.0,500.0,500.0,0.0
2018-01-03 15:00:00+00:00,279.1730000019073,23.597475773564565,500.0,500.0,500.0,0.484
2018-01-03 16:00:00+00:00,279.16699995994566,23.62479131903108,500.0,500.0,500.0,0.0
2018-01-03 17:00:00+00:00,279.16599997282026,23.67942872499284,500.0,500.0,500.0,0.0
2018-01-03 18:00:00+00:00,279.16599997282026,23.761465648542085,500.0,500.0,500.0,0.0
2018-01-03 19:00:00+00:00,279.16399999856947,23.57018403890241,500.0,500.0,500.0,0.0
2018-01-03 20:00:00+00:00,279.161999964714,23.62479131903108,500.0,500.0,500.0,0.484
2018-01-03 21:00:00+00:00,279.16300001144407,23.62479131903108,500.0,500.0,500.0,0.0
2018-01-03 22:00:00+00:00,279.161999964714,23.597475773564565,500.0,500.0,500.0,0.484
2018-01-03 23:00:00+00:00,279.16699995994566,23.706763594831635,500.0,500.0,500.0,0.0
2018-01-04 00:00:00+00:00,279.161999964714,23.488373605063284,500.0,500.0,500.0,0.0
2018-01-04 01:00:00+00:00,279.16300001144407,23.67942872499284,500.0,500.0,500.0,0.484
2018-01-04 02:00:00+00:00,279.16499998569486,23.542903096624833,500.0,500.0,500.0,0.0
2018-01-04 03:00:00+00:00,279.16499998569486,23.652104631745438,500.0,500.0,500.0,2.904
2018-01-04 04:00:00+00:00,279.1759999632835,24.504211010077476,500.0,500.0,500.0,14.52
2018-01-04 05:00:00+00:00,279.1829999923706,26.041146349266555,500.0,500.0,500.0,24.683999999999997
2018-01-04 06:00:00+00:00,279.1870000004768,26.380706438514714,500.0,500.0,500.0,10.648
2018-01-04 07:00:00+00:00,279.183999979496,24.55953443081762,500.0,500.0,500.0,0.484
2018-01-04 08:00:00+00:00,279.1879999876022,23.98073032003367,500.0,500.0,500.0,0.0
2018-01-04 09:00:00+00:00,279.1849999666214,24.11810339625947,500.0,500.0,500.0,0.0
2018-01-04 10:00:00+00:00,279.1889999747276,24.090607337261233,500.0,500.0,500.0,0.0
2018-01-04 11:00:00+00:00,279.1849999666214,24.11810339625947,500.0,500.0,500.0,3.388
2018-01-04 12:00:00+00:00,279.2000000119209,24.145623289143018,500.0,500.0,500.0,3.388
2018-01-04 13:00:00+00:00,279.19899996519086,24.255757466067543,500.0,500.0,500.0,0.484
2018-01-04 14:00:00+00:00,279.2079999685287,24.393678957955803,500.0,500.0,500.0,4.84
2018-01-04 15:00:00+00:00,279.2140000104904,24.200668972526742,500.0,500.0,500.0,2.42
2018-01-04 16:00:00+00:00,279.2209999799728,24.42129267056875,500.0,500.0,500.0,1.452
2018-01-04 17:00:00+00:00,279.2309999704361,24.61490046261611,500.0,500.0,500.0,1.936
2018-01-04 18:00:00+00:00,279.217999958992,24.975842766642813,500.0,500.0,500.0,7.26
2018-01-04 19:00:00+00:00,279.2689999580383,26.636354354312644,499.0,500.0,500.0,11.132
2018-01-04 20:00:00+00:00,279.27000000476835,35.37364075667954,700.0,700.0,700.0,8.228
2018-01-04 21:00:00+00:00,279.28599997758863,39.30050387717594,1400.0,1400.0,1400.0,8.228
2018-01-04 22:00:00+00:00,279.28999998569486,39.85427539040337,1400.0,1400.0,1400.0,8.712
2018-01-04 23:00:00+00:00,279.30200001001356,40.11578204798612,1400.0,1400.0,1400.0,7.744
2018-01-05 00:00:00+00:00,279.31699999570844,41.266731032183785,1400.0,1400.0,1400.0,9.196
2018-01-05 01:00:00+00:00,279.342999958992,43.366295622041264,1400.0,1400.0,1400.0,15.972
2018-01-05 02:00:00+00:00,279.36799999475477,43.56810564967257,1400.0,1400.0,1400.0,9.68
2018-01-05 03:00:00+00:00,279.3530000090599,42.72934891252646,1400.0,1400.0,1400.0,2.904
2018-01-05 04:00:00+00:00,279.36200001239774,41.43206308649911,1400.0,1400.0,1400.0,0.484
2018-01-05 05:00:00+00:00,279.3559999704361,41.33284620869289,1400.0,1400.0,1400.0,0.0
2018-01-05 06:00:00+00:00,279.3530000090599,41.365909470611136,1400.0,1400.0,1400.0,0.0
2018-01-05 07:00:00+00:00,279.3580000042915,41.16764970768228,1400.0,1400.0,1400.0,1.452
2018-01-05 08:00:00+00:00,279.3409999847412,41.03565219256069,1400.0,1400.0,1400.0,0.968
2018-01-05 09:00:00+00:00,279.3539999961853,41.068634059689025,1400.0,1400.0,1400.0,0.484
2018-01-05 10:00:00+00:00,279.3580000042915,40.574826485465636,1400.0,1400.0,1400.0,0.0
2018-01-05 11:00:00+00:00,279.34800001382825,40.60768137187196,1400.0,1400.0,1400.0,2.42
2018-01-05 12:00:00+00:00,279.3530000090599,40.9038152911228,1400.0,1400.0,1400.0,3.872
2018-01-05 13:00:00+00:00,279.3599999785423,41.43206308649911,1400.0,1400.0,1400.0,2.904
2018-01-05 14:00:00+00:00,279.36599996089933,41.068634059689025,1400.0,1400.0,1400.0,1.452
2018-01-05 15:00:00+00:00,279.3559999704361,41.10162497891537,1400.0,1400.0,1400.0,0.0
2018-01-05 16:00:00+00:00,279.3580000042915,41.200667773713036,1400.0,1400.0,1400.0,0.484
2018-01-05 17:00:00+00:00,279.3390000104904,41.66390077685797,1400.0,1400.0,1400.0,1.452
2018-01-05 18:00:00+00:00,279.3419999718666,41.00267937983381,1400.0,1400.0,1400.0,0.0
2018-01-05 19:00:00+00:00,279.33699997663496,41.00267937983381,1400.0,1400.0,1400.0,0.0
2018-01-05 20:00:00+00:00,279.33000000715253,41.00267937983381,1400.0,1400.0,1400.0,0.0
2018-01-05 21:00:00+00:00,279.3329999685287,41.00267937983381,1400.0,1400.0,1400.0,0.0
2018-01-05 22:00:00+00:00,279.3329999685287,40.9038152911228,1400.0,1400.0,1400.0,0.0
2018-01-05 23:00:00+00:00,279.3329999685287,41.00267937983381,1400.0,1400.0,1400.0,0.0
2018-01-06 00:00:00+00:00,279.33000000715253,40.87086301471471,1400.0,1400.0,1400.0,0.0
2018-01-06 01:00:00+00:00,279.33500000238416,41.266731032183785,1400.0,1400.0,1400.0,0.0
2018-01-06 02:00:00+00:00,279.32399996519086,40.96971562381357,1400.0,1400.0,1400.0,0.0
2018-01-06 03:00:00+00:00,279.3289999604225,40.83793551293352,1400.0,1400.0,1400.0,0.0
2018-01-06 04:00:00+00:00,279.3250000119209,40.60768137187196,1400.0,1400.0,1400.0,0.0
2018-01-06 05:00:00+00:00,279.32399996519086,40.60768137187196,1400.0,1400.0,1400.0,0.0
2018-01-06 06:00:00+00:00,279.31999995708463,40.377872432976915,1400.0,1400.0,1400.0,0.0
2018-01-06 07:00:00+00:00,279.3210000038147,40.96971562381357,1400.0,1400.0,1400.0,0.0
2018-01-06 08:00:00+00:00,279.31799998283384,40.67343407429328,1400.0,1400.0,1400.0,0.0
2018-01-06 09:00:00+00:00,279.314999961853,40.50914397551021,1400.0,1400.0,1400.0,0.0
2018-01-06 10:00:00+00:00,279.31699999570844,40.67343407429328,1400.0,1400.0,1400.0,0.0
2018-01-06 11:00:00+00:00,279.314999961853,40.476316356624835,1400.0,1400.0,1400.0,0.0
2018-01-06 12:00:00+00:00,279.3129999876022,40.54198068590123,1400.0,1400.0,1400.0,0.0
2018-01-06 13:00:00+00:00,279.31699999570844,40.24676216090048,1400.0,1400.0,1400.0,0.0
2018-01-06 14:00:00+00:00,279.3120000004768,40.14850949713196,1400.0,1400.0,1400.0,0.0
2018-01-06 15:00:00+00:00,279.314999961853,39.95226606121379,1400.0,1400.0,1400.0,0.484
2018-01-06 16:00:00+00:00,279.3139999747276,40.44348218352264,1400.0,1400.0,1400.0,0.0
2018-01-06 17:00:00+00:00,279.308999979496,40.08306371848397,1400.0,1400.0,1400.0,0.0
2018-01-06 18:00:00+00:00,279.3139999747276,39.91959336967404,1400.0,1400.0,1400.0,0.484
2018-01-06 19:00:00+00:00,279.3079999923706,40.50914397551021,1400.0,1400.0,1400.0,5.324
2018-01-06 20:00:00+00:00,279.3099999666214,40.14850949713196,1400.0,1400.0,1400.0,1.936
2018-01-06 21:00:00+00:00,279.3070000052452,40.11578204798612,1400.0,1400.0,1400.0,0.0
2018-01-06 22:00:00+00:00,279.3120000004768,39.88692981194789,1400.0,1400.0,1400.0,0.0
2018-01-06 23:00:00+00:00,279.3079999923706,40.377872432976915,1400.0,1400.0,1400.0,13.068
2018-01-07 00:00:00+00:00,279.314999961853,39.88692981194789,1400.0,1400.0,1400.0,13.068
2018-01-07 01:00:00+00:00,279.314999961853,40.476316356624835,1400.0,1400.0,1400.0,2.42
2018-01-07 02:00:00+00:00,279.3120000004768,40.08306371848397,1400.0,1400.0,1400.0,0.484
2018-01-07 03:00:00+00:00,279.3120000004768,40.14850949713196,1400.0,1400.0,1400.0,0.484
2018-01-07 04:00:00+00:00,279.3120000004768,40.24676216090048,1400.0,1400.0,1400.0,0.0
2018-01-07 05:00:00+00:00,279.3099999666214,40.27952606943451,1400.0,1400.0,1400.0,0.0
2018-01-07 06:00:00+00:00,279.3070000052452,39.984947884201254,1400.0,1400.0,1400.0,0.0
2018-01-07 07:00:00+00:00,279.30200001001356,39.91959336967404,1400.0,1400.0,1400.0,0.0
2018-01-07 08:00:00+00:00,279.30299999713895,39.56076605530089,1400.0,1400.0,1400.0,0.968
